event_id,match_id,player_id,period,minute,second,event_type,event_subtype,x,y,end_x,end_y,outcome,xg,under_pressure,counterpress
eb3f7534-58fb-49b3-933a-c29c2edfcc89,ARG_20240715_Colombia,11,3,99,24,Carry,,71.9,18.5,,,,,,
ff8f39fa-dcdd-410b-9012-0a572645b8ab,ARG_20240715_Colombia,5,3,99,48,Carry,,51.6,53.2,,,,,,
662497ba-6d47-4401-9056-02906b62d979,ARG_20240715_Colombia,9,3,101,51,Carry,,24.4,55.6,,,,,,
53576776-dbb4-4cf8-8088-7c705add5cae,ARG_20240715_Colombia,5,3,101,53,Carry,,34.0,73.0,,,,,,
b715ab8c-ba16-49a9-94ab-0037dfd8885a,ARG_20240715_Colombia,18,3,102,6,Carry,,64.8,73.6,,,,,,
6d7071bd-d512-4903-a804-0f6bf700623a,ARG_20240715_Colombia,9,3,102,9,Carry,,44.4,67.7,,,,,,
20761aea-13a1-49da-add2-63ce907d71c2,ARG_20240715_Colombia,13,3,102,11,Carry,,45.4,54.2,,,,,,
db393660-0414-4200-9693-f10ab7c488ae,ARG_20240715_Colombia,6,3,102,19,Carry,,34.0,16.7,,,,,,
a5cf50da-6d1e-4f27-b173-96efbdb4c1f9,ARG_20240715_Colombia,13,3,102,27,Carry,,33.0,32.0,,,,,,
6fce10bd-4b27-42d1-a389-43be6d8140c3,ARG_20240715_Colombia,5,3,102,37,Carry,,62.7,75.2,,,,,,
1aa5bfdf-896b-4b97-ba06-fafd27be7add,ARG_20240715_Colombia,24,3,102,40,Carry,,97.5,62.2,,,,,,
2c06663e-9129-4008-adbf-ebbe5e7c2390,ARG_20240715_Colombia,14,3,102,43,Carry,,103.5,73.9,,,,,,
389fd3b6-fece-4dd8-8555-b44a5f9c836c,ARG_20240715_Colombia,1,3,103,57,Carry,,2.4,39.5,,,,,,
9f874f89-0607-4113-a480-1325184879d7,ARG_20240715_Colombia,14,3,104,6,Carry,,33.8,73.0,,,,,,
c310f18e-7d1e-4616-accb-f81af44922b0,ARG_20240715_Colombia,18,3,104,8,Carry,,45.9,54.0,,,,,,
1f59996d-d9f0-4e46-aa30-883790d54962,ARG_20240715_Colombia,14,3,104,31,Carry,,28.1,55.4,,,,,,
692dbfe6-6591-4a75-9237-2b1df23b27f8,ARG_20240715_Colombia,13,3,104,38,Carry,,51.1,59.5,,,,,,
8f66988a-07d0-4211-9b9d-844a70fba493,ARG_20240715_Colombia,18,3,104,42,Carry,,74.8,48.3,,,,,,
6e947159-2b9d-45e9-85e4-668cee39fca9,ARG_20240715_Colombia,22,3,105,14,Carry,,37.7,26.7,,,,,,
683135a0-dcb5-4045-bcf2-1dc47142ebd0,ARG_20240715_Colombia,18,3,105,15,Carry,,37.7,22.6,,,,,,
448b77b0-01f8-412b-9e2f-62e6b0d0723c,ARG_20240715_Colombia,13,3,105,29,Carry,,31.7,29.1,,,,,,
7c2b53c9-564b-4b3e-9925-a24871eadd3e,ARG_20240715_Colombia,14,3,105,31,Carry,,52.3,41.4,,,,,,
55d2776c-b144-40c2-a6eb-52b61b5af27c,ARG_20240715_Colombia,24,3,105,33,Carry,,75.0,24.7,,,,,,
d3a79951-0650-4d82-a554-d876627bab22,ARG_20240715_Colombia,18,3,105,47,Carry,,26.1,33.2,,,,,,
4cd743c3-a05d-4988-b640-2356112d62c1,ARG_20240715_Colombia,6,4,105,46,Carry,,8.8,29.0,,,,,,
e58197b6-34d2-4659-9018-adbf042450b9,ARG_20240715_Colombia,18,4,105,54,Carry,,35.1,29.4,,,,,,
622485b5-f060-45cf-8c5a-5621ae97a997,ARG_20240715_Colombia,11,4,105,57,Carry,,51.0,3.4,,,,,,
96376d8a-bf1f-4089-abde-bc9e7c8db9d9,ARG_20240715_Colombia,18,4,106,47,Carry,,43.3,25.6,,,,,,
768bcfdc-0756-4be1-95b4-72b918bd1508,ARG_20240715_Colombia,14,4,106,50,Carry,,51.8,41.9,,,,,,
83a6eee3-d7ab-4097-93b5-6c2924bb0dcb,ARG_20240715_Colombia,5,4,106,53,Carry,,58.9,72.0,,,,,,
2269957a-4ddf-40c1-b3b0-45d811182000,ARG_20240715_Colombia,5,4,110,42,Carry,,110.1,78.6,,,,,,
adc0aade-9b0b-4b6f-a18e-ec86fdbd4e6b,ARG_20240715_Colombia,24,4,110,53,Carry,,96.2,33.2,,,,,,
899fcf96-aeb8-4d58-b390-6f2a73ee1fce,ARG_20240715_Colombia,13,4,111,3,Carry,,56.8,58.3,,,,,,
fd6abc61-55ec-44b9-a44f-da34d8368f5c,ARG_20240715_Colombia,24,4,111,6,Carry,,72.2,55.6,,,,,,
7ee6c490-53a5-486d-a73e-441660018ac3,ARG_20240715_Colombia,13,4,111,8,Carry,,63.0,70.7,,,,,,
9f7ed2a0-d3c4-4c85-98f6-960e7240a4b0,ARG_20240715_Colombia,24,4,111,12,Carry,,99.2,55.0,,,,,,
4542adef-e93a-48e0-9b78-e376ce202ad4,ARG_20240715_Colombia,13,4,113,26,Carry,,10.7,27.3,,,,,,
faa79ad0-5ef4-4a71-93a4-a514255672d1,ARG_20240715_Colombia,24,4,117,13,Carry,,116.2,5.1,,,,,,
66120da6-1df7-401b-a4be-f01c01d2c744,ARG_20240715_Colombia,14,4,117,23,Carry,,79.1,53.9,,,,,,
a3e9b89a-0525-4f1f-8633-071481cc1f9c,ARG_20240715_Colombia,24,4,120,19,Carry,,94.0,20.8,,,,,,
1912c820-9b8e-4690-9619-ae73b677d806,ARG_20240715_Colombia,13,4,120,44,Carry,,29.9,47.8,,,,,,
e4e7f7ef-bd4a-4c44-9df5-4e13228cfda7,ARG_20240715_Colombia,1,4,124,8,Carry,,10.4,51.6,,,,,,
22f6e07a-da75-418c-a4d2-ebfc423d91a8,ARG_20240715_Colombia,16,1,4,16,Pressure,,19.3,40.4,,,,,,
8e63b68b-f177-47bd-9860-611a019f91f9,ARG_20240715_Colombia,11,1,4,49,Pressure,,63.5,20.6,,,,,,
51fb2017-b29e-443f-8e3f-8507b49d616d,ARG_20240715_Colombia,16,1,4,51,Pressure,,53.1,29.6,,,,,,
972b7553-3616-4127-826e-aea4d31ffaa5,ARG_20240715_Colombia,26,1,5,53,Pressure,,58.4,21.0,,,,,,
b65158ef-8087-435d-bec8-df45185319cf,ARG_20240715_Colombia,17,1,5,56,Pressure,,37.8,4.5,,,,,,
53d95a01-c5d9-4c17-91b6-1abd6a7ca3a5,ARG_20240715_Colombia,26,1,5,59,Pressure,,51.7,6.7,,,,,,
7cef5890-eb22-4f04-908b-66e483c298f7,ARG_20240715_Colombia,17,1,6,0,Pressure,,47.6,7.8,,,,,,
5b2f1d8e-c472-4596-8b3a-af72587a548a,ARG_20240715_Colombia,9,1,6,11,Pressure,,13.8,35.8,,,,,,
efe0b6f4-9962-457b-8d2c-c30384447d2d,ARG_20240715_Colombia,16,1,6,50,Pressure,,14.6,24.7,,,,,,
3b8f2cfe-87ff-4b83-8b6b-27f554b043f8,ARG_20240715_Colombia,4,1,6,57,Pressure,,7.4,72.0,,,,,,
0759b4c8-f6de-47c1-8f47-9d3de625581e,ARG_20240715_Colombia,6,1,8,17,Pressure,,27.4,10.6,,,,,,
0c2f65a4-0fbe-4638-9ed0-d2afde842006,ARG_20240715_Colombia,11,1,8,37,Pressure,,35.6,21.0,,,,,,
9569b95d-39c2-4a13-bbc4-9ef8c63b40fa,ARG_20240715_Colombia,17,1,8,40,Pressure,,11.7,16.6,,,,,,
0f531b37-c34d-41eb-8131-5845df0383ee,ARG_20240715_Colombia,11,1,10,41,Pressure,,27.0,6.9,,,,,,
825da7a5-96b4-4b3e-b00c-63cef67c1c90,ARG_20240715_Colombia,26,1,10,57,Pressure,,50.0,16.8,,,,,,
24864e33-9117-447e-9e5f-095696d12617,ARG_20240715_Colombia,20,1,13,0,Pressure,,86.1,51.6,,,,,,
8c406228-bcfe-47b0-9ba0-db31efe461b1,ARG_20240715_Colombia,26,1,13,0,Pressure,,82.4,47.2,,,,,,
df402431-0db6-4cc9-8f80-6b6c7c0eb310,ARG_20240715_Colombia,26,1,13,2,Pressure,,78.6,39.5,,,,,,
b7af2599-97a3-4644-907c-6ffbae6456df,ARG_20240715_Colombia,26,1,13,6,Pressure,,63.5,26.3,,,,,,
1b1e63f0-c121-449a-9be4-260c322aae1a,ARG_20240715_Colombia,16,1,13,53,Pressure,,32.1,30.5,,,,,,
16d1ff4f-7a96-4296-8c3c-27fd1513d19d,ARG_20240715_Colombia,17,1,15,46,Pressure,,80.8,25.3,,,,,,
2c69c3a2-3ddf-432c-bad9-c0cccacd4b89,ARG_20240715_Colombia,26,1,17,14,Pressure,,40.0,37.1,,,,,,
b4d92200-ba14-4b69-99e9-8ac8ec8bf74e,ARG_20240715_Colombia,26,1,20,5,Pressure,,74.0,34.3,,,,,,
8ed1f112-d1c6-4fd4-aa2f-53624547e21e,ARG_20240715_Colombia,14,1,20,24,Pressure,,36.5,76.6,,,,,,
9c60a873-0136-40f1-b7c3-db37a64f649a,ARG_20240715_Colombia,14,1,23,11,Pressure,,57.2,74.4,,,,,,
6eaf9a1e-7893-4a07-96fd-49c702163347,ARG_20240715_Colombia,26,1,23,20,Pressure,,59.0,20.2,,,,,,
bae21bd5-b72e-4b29-b27b-040ed682fcb0,ARG_20240715_Colombia,26,1,24,24,Pressure,,70.4,66.5,,,,,,
12142851-5539-4747-85cd-ee6fa6d8d9ce,ARG_20240715_Colombia,9,1,24,32,Pressure,,36.0,58.1,,,,,,
b1c91ece-ca33-48be-8713-8751c26c0f48,ARG_20240715_Colombia,26,1,25,32,Pressure,,98.1,20.8,,,,,,
23c5c1e4-c326-4b53-b1d5-7585457efd77,ARG_20240715_Colombia,20,1,25,42,Pressure,,66.7,45.9,,,,,,
efb018f9-9d46-4fd9-84b8-ff28b6d91bed,ARG_20240715_Colombia,11,1,25,56,Pressure,,42.9,12.8,,,,,,
f0e28e6f-18a8-4238-8c23-66c103e2a0c6,ARG_20240715_Colombia,16,1,26,10,Pressure,,35.6,68.3,,,,,,
8e3bd32c-96c7-453d-9565-ec0ea6fd33ae,ARG_20240715_Colombia,26,1,26,11,Pressure,,40.9,57.5,,,,,,
b9d96c61-f96c-4d02-941a-778b88f99479,ARG_20240715_Colombia,16,1,29,38,Pressure,,57.2,15.9,,,,,,
ff385d1a-54ae-4e9f-9c91-5488dc06bf7c,ARG_20240715_Colombia,14,1,30,29,Pressure,,42.8,71.3,,,,,,
7f2a24d1-acad-4f4f-b476-0b093b3a57e0,ARG_20240715_Colombia,14,1,30,58,Pressure,,34.3,77.3,,,,,,
465674e2-cac0-4590-a3ca-8f169ba978fd,ARG_20240715_Colombia,9,1,31,0,Pressure,,20.4,58.1,,,,,,
493aa9f3-227b-411d-a06c-d66c1987dd1c,ARG_20240715_Colombia,16,1,31,1,Pressure,,24.8,59.9,,,,,,
04bc2b06-de59-4a05-9159-39bdfd6c4898,ARG_20240715_Colombia,26,1,31,2,Pressure,,34.5,48.5,,,,,,
f390eda1-3922-41d1-9876-a6f9601058e3,ARG_20240715_Colombia,14,1,31,12,Pressure,,48.4,71.6,,,,,,
87d03452-8cca-40a8-9008-734b6e569620,ARG_20240715_Colombia,16,1,31,15,Pressure,,45.7,57.4,,,,,,
b58d8365-eecc-4a6c-b117-7d1dc5575f2f,ARG_20240715_Colombia,9,1,32,12,Pressure,,15.5,66.2,,,,,,
83c23772-2e3c-414d-a437-3a3862ab79d9,ARG_20240715_Colombia,14,1,38,56,Pressure,,55.3,67.1,,,,,,
0113089e-ca06-4a1e-9be6-17832f6d6fcf,ARG_20240715_Colombia,26,1,39,0,Pressure,,56.1,46.7,,,,,,
45eeb605-bf5f-4180-9b34-09d75390eb8b,ARG_20240715_Colombia,14,1,39,4,Pressure,,52.8,68.0,,,,,,
c0cafeec-9484-4be2-8774-c5a6da80a302,ARG_20240715_Colombia,4,1,39,10,Pressure,,12.0,76.8,,,,,,
3db8f4c9-b83e-4d54-8a69-847a401a03ac,ARG_20240715_Colombia,14,1,41,15,Pressure,,67.6,52.0,,,,,,
54786c25-1758-41f7-a173-ec547ccc49c5,ARG_20240715_Colombia,26,1,43,57,Pressure,,52.1,55.0,,,,,,
1f49147a-7855-4858-92bc-a04096f9ef28,ARG_20240715_Colombia,26,1,44,5,Pressure,,55.1,27.6,,,,,,
a3f350db-37b4-4ee8-81d5-036318700774,ARG_20240715_Colombia,14,1,44,30,Pressure,,45.1,57.9,,,,,,
71c5cf92-baab-48a3-ba3a-b57143f4ded5,ARG_20240715_Colombia,16,1,45,16,Pressure,,49.3,74.0,,,,,,
d510a85e-2a67-4280-896e-95c01b813512,ARG_20240715_Colombia,26,1,45,36,Pressure,,68.7,71.6,,,,,,
ae9f71b6-3a93-4ded-801f-c24b9911a2fa,ARG_20240715_Colombia,26,1,45,38,Pressure,,84.7,63.7,,,,,,
6668cd34-cf8a-41b4-9542-fab3f7095c4d,ARG_20240715_Colombia,26,2,45,2,Pressure,,63.6,40.9,,,,,,
fce1832e-2d11-45d9-a72a-22a0bc292cd7,ARG_20240715_Colombia,14,2,45,55,Pressure,,63.8,73.3,,,,,,
91615553-4644-4b95-a5ee-9111faa8ae23,ARG_20240715_Colombia,26,2,45,59,Pressure,,49.9,58.3,,,,,,
74feb8c0-7d47-4dc4-8119-fce80f9a01ac,ARG_20240715_Colombia,26,2,46,23,Pressure,,74.7,71.3,,,,,,
0c466e3c-5fe0-472d-a77e-c363c2f6c71e,ARG_20240715_Colombia,16,2,48,15,Pressure,,53.5,4.3,,,,,,
84b0986b-941f-4a81-bb75-257d626ab78a,ARG_20240715_Colombia,20,2,50,33,Pressure,,86.2,59.5,,,,,,
68a5e34c-d548-4549-a5cd-8a5e781d7824,ARG_20240715_Colombia,20,2,52,26,Pressure,,74.4,18.4,,,,,,
21bfe443-da56-4a4d-a598-dad0eb843301,ARG_20240715_Colombia,26,2,55,32,Pressure,,91.1,51.6,,,,,,
689e7c04-5065-418f-888a-cd857ddc20e8,ARG_20240715_Colombia,14,2,55,40,Pressure,,49.1,74.0,,,,,,
216a95e4-d216-48bd-98a6-e6d4b68c9b0a,ARG_20240715_Colombia,14,2,57,10,Pressure,,79.4,75.5,,,,,,
21798cfa-1aaf-4c5c-b6cb-2d9332f35697,ARG_20240715_Colombia,20,2,58,15,Pressure,,100.2,74.4,,,,,,
3202f1be-dcb4-40aa-8732-646bb091883a,ARG_20240715_Colombia,20,2,60,7,Pressure,,80.0,52.4,,,,,,
96e533e2-49fd-4ee0-95a7-acaa83a5cb93,ARG_20240715_Colombia,9,2,60,18,Pressure,,12.9,65.3,,,,,,
a21449df-7360-46ef-b9b6-f2775e7208a9,ARG_20240715_Colombia,14,2,60,21,Pressure,,21.8,60.0,,,,,,
7297c312-04a3-4334-ba58-26ab172e29ef,ARG_20240715_Colombia,17,2,60,23,Pressure,,24.0,44.3,,,,,,
2f7d9548-0f2d-4412-a756-74a235fdcb37,ARG_20240715_Colombia,26,2,60,25,Pressure,,27.7,33.9,,,,,,
409c898d-406d-44ad-90ed-1e765ef0f999,ARG_20240715_Colombia,16,2,60,25,Pressure,,26.6,28.1,,,,,,
08015f23-8a61-4862-b669-a432d00ffaac,ARG_20240715_Colombia,6,2,60,31,Pressure,,13.6,32.5,,,,,,
5a403b71-c43d-4221-9d6c-6898039308b8,ARG_20240715_Colombia,14,2,60,35,Pressure,,24.0,35.0,,,,,,
53ebb8d9-de03-4ca8-9cc8-df39aacc58ae,ARG_20240715_Colombia,17,2,60,47,Pressure,,44.2,3.6,,,,,,
3e6b3624-d67f-45bf-a4e3-fb754807596f,ARG_20240715_Colombia,16,2,62,48,Pressure,,40.4,52.4,,,,,,
4225f7f8-049d-4d8c-bbcb-f6e55004748a,ARG_20240715_Colombia,9,2,62,55,Pressure,,21.6,61.7,,,,,,
bdcfe883-802f-4bc7-8d0f-12fa028d3cbf,ARG_20240715_Colombia,11,2,63,4,Pressure,,3.8,16.5,,,,,,
bc3cc029-7d21-4067-9e29-705d2997a992,ARG_20240715_Colombia,26,2,66,14,Pressure,,109.2,39.9,,,,,,
aff41c78-aa2f-47c0-af0d-b7b4520fc04e,ARG_20240715_Colombia,17,2,66,18,Pressure,,81.6,21.7,,,,,,
f9a42c52-66b5-49d3-b7e6-8fb5c3cb8d4f,ARG_20240715_Colombia,26,2,66,26,Pressure,,74.7,47.4,,,,,,
7e9517b8-8856-4438-ad02-b8bc93ff77ff,ARG_20240715_Colombia,14,2,67,3,Pressure,,79.5,72.7,,,,,,
5e661eef-074e-42e4-8995-18896f5c2fa8,ARG_20240715_Colombia,22,2,67,44,Pressure,,40.9,16.5,,,,,,
970677fb-7ea4-4a68-92a0-ca7816d969c7,ARG_20240715_Colombia,16,2,67,45,Pressure,,36.0,20.7,,,,,,
619fc92d-f3d4-4236-8556-30baf2e528fb,ARG_20240715_Colombia,22,2,67,47,Pressure,,34.8,11.3,,,,,,
a8dc2c4f-cf47-462a-9560-1fbf97158624,ARG_20240715_Colombia,14,2,68,27,Pressure,,69.0,64.4,,,,,,
cb87114f-d8ea-4bbe-81f6-b530c4711629,ARG_20240715_Colombia,11,2,74,3,Pressure,,58.7,15.7,,,,,,
6bb5ae09-4c58-4c1e-b3ae-d96565a38fa1,ARG_20240715_Colombia,16,2,74,13,Pressure,,39.5,42.5,,,,,,
2b8be723-cbb3-4d1e-a89a-8a28696ad58a,ARG_20240715_Colombia,16,2,76,28,Pressure,,24.0,59.5,,,,,,
a41d301a-b449-47ca-b976-c59c0580524b,ARG_20240715_Colombia,17,2,77,41,Pressure,,31.8,68.3,,,,,,
4250069b-9f70-4f79-88e0-dd29273d0d3a,ARG_20240715_Colombia,5,2,79,52,Pressure,,71.4,74.4,,,,,,
d36c14fc-25ab-46af-bbce-9f17998f9d56,ARG_20240715_Colombia,26,2,79,57,Pressure,,94.6,54.8,,,,,,
9558a183-8237-44c7-b735-a45c3b3b1b88,ARG_20240715_Colombia,16,2,80,11,Pressure,,44.2,32.7,,,,,,
91ac4901-ac01-4234-967d-a1b70918a969,ARG_20240715_Colombia,16,2,80,32,Pressure,,23.5,48.7,,,,,,
69dcde23-3762-4b47-9607-b18592d0340d,ARG_20240715_Colombia,22,2,83,31,Pressure,,76.4,13.8,,,,,,
7a859037-fd73-4c22-af9c-a0440a8f62ca,ARG_20240715_Colombia,22,2,83,36,Pressure,,66.5,36.9,,,,,,
bf7ac08d-1986-4d9b-90e4-4b8bb4404e67,ARG_20240715_Colombia,16,2,83,36,Pressure,,61.6,41.0,,,,,,
2537485c-2071-4d2e-b3c8-c631c1443996,ARG_20240715_Colombia,26,2,89,6,Pressure,,80.0,8.3,,,,,,
f7b3e00a-d2b8-4aec-b8b0-b8f6c7bda801,ARG_20240715_Colombia,22,2,90,1,Pressure,,59.6,2.2,,,,,,
e006ea68-9e76-4c3b-854c-eae178d9c1a2,ARG_20240715_Colombia,14,2,90,40,Pressure,,104.9,74.6,,,,,,
a43d115b-2b32-4f00-9c24-ea67c0107b9b,ARG_20240715_Colombia,11,2,91,22,Pressure,,105.6,32.7,,,,,,
ba7d6286-8ee1-44c3-8f02-e8e0ff65e2e0,ARG_20240715_Colombia,26,2,93,3,Pressure,,100.2,72.2,,,,,,
543efef8-3c99-443f-b580-99819c7fabff,ARG_20240715_Colombia,5,3,90,30,Pressure,,116.1,69.3,,,,,,
44c81a89-b8c7-4c98-a989-7315cb7c07b7,ARG_20240715_Colombia,5,3,92,8,Pressure,,31.7,76.8,,,,,,
9953f81a-e45e-483e-805d-c5f419aee2b1,ARG_20240715_Colombia,17,3,92,38,Pressure,,41.7,44.3,,,,,,
2c04e381-2ca3-4d47-9f16-7b412105a959,ARG_20240715_Colombia,26,3,92,45,Pressure,,46.3,17.4,,,,,,
c041bae1-6669-42cd-a49f-80e17ab0b2a7,ARG_20240715_Colombia,16,3,93,28,Pressure,,47.4,27.3,,,,,,
e330bb3f-0245-49ac-ba4b-20df6ed3661e,ARG_20240715_Colombia,9,3,94,47,Pressure,,26.2,47.7,,,,,,
7826d8fb-efd8-48e2-afcd-6e874e35eaf0,ARG_20240715_Colombia,9,3,94,50,Pressure,,25.4,70.7,,,,,,
95e79bd6-e811-4891-9c94-dd4a9ba9d802,ARG_20240715_Colombia,11,3,95,4,Pressure,,28.9,28.1,,,,,,
08751e99-e054-4679-a3af-ae04371f7466,ARG_20240715_Colombia,17,3,95,6,Pressure,,22.4,28.5,,,,,,
b143d862-c9ec-4db1-8f4a-6af9e2a2708e,ARG_20240715_Colombia,11,3,95,7,Pressure,,20.5,25.1,,,,,,
52b8ae61-bd83-4b0e-a974-6def88e7ba38,ARG_20240715_Colombia,5,3,99,16,Pressure,,77.2,46.7,,,,,,
350dc99b-691b-4276-a831-d170c59ef774,ARG_20240715_Colombia,18,3,102,49,Pressure,,98.4,50.1,,,,,,
3af601ba-3290-4ff8-8cc7-cade8e39806e,ARG_20240715_Colombia,24,3,102,49,Pressure,,100.8,51.4,,,,,,
81d1c07f-6c93-4944-bc79-b5f6cc6868bc,ARG_20240715_Colombia,14,3,103,3,Pressure,,57.6,40.3,,,,,,
bc554cac-3734-42ff-9f93-5dc1b67378b2,ARG_20240715_Colombia,18,3,103,6,Pressure,,56.6,33.5,,,,,,
6ebf014d-3c40-4b76-bd18-0f77124bfb88,ARG_20240715_Colombia,13,3,103,9,Pressure,,52.1,23.6,,,,,,
a03fd20b-c29b-4d1f-89c0-ec63319c3fbe,ARG_20240715_Colombia,13,3,104,27,Pressure,,22.2,29.7,,,,,,
64c34357-bb6f-451a-b1e5-97487582da47,ARG_20240715_Colombia,13,3,104,29,Pressure,,23.0,43.6,,,,,,
64b488f7-c8f0-41f0-a4bb-c0ea42daca7a,ARG_20240715_Colombia,18,3,104,49,Pressure,,54.8,35.9,,,,,,
d0f3ebd7-bb84-477c-925d-6e54eb9545e3,ARG_20240715_Colombia,5,3,104,54,Pressure,,54.2,54.0,,,,,,
347a20df-a488-44e3-a992-f9d845e5beeb,ARG_20240715_Colombia,6,3,105,12,Pressure,,28.9,35.3,,,,,,
9d6344e3-4f65-4681-8034-34413a81d5a9,ARG_20240715_Colombia,24,3,105,36,Pressure,,75.2,26.7,,,,,,
82f293e0-d2ad-48f3-aecc-571264415ccb,ARG_20240715_Colombia,6,3,105,42,Pressure,,18.3,21.4,,,,,,
d9c17c27-7f4f-4588-b509-771421894d8a,ARG_20240715_Colombia,14,4,107,58,Pressure,,50.3,74.4,,,,,,
4c39ad1e-2646-48f0-b27c-26eb244add94,ARG_20240715_Colombia,6,4,108,41,Pressure,,10.1,54.0,,,,,,
c4a83714-5787-4d6c-b98b-53129855f95e,ARG_20240715_Colombia,11,4,109,36,Pressure,,13.1,12.0,,,,,,
f93f5882-45ac-468d-80a4-b8a0febc86d2,ARG_20240715_Colombia,22,4,109,38,Pressure,,12.5,5.4,,,,,,
4d442766-06c1-47ad-9c31-ab52814a398b,ARG_20240715_Colombia,5,4,110,33,Pressure,,27.9,73.0,,,,,,
9cd117f5-9974-449f-a89b-04a22dc20683,ARG_20240715_Colombia,24,4,110,57,Pressure,,97.8,37.8,,,,,,
8feb0bed-1096-4c86-bbf8-8ff4ffea0244,ARG_20240715_Colombia,13,4,111,2,Pressure,,56.8,56.3,,,,,,
8bae057b-dd59-47d0-8f78-3b2ea3e1b76e,ARG_20240715_Colombia,6,4,113,24,Pressure,,9.5,31.2,,,,,,
882346c0-d0b6-4b2a-a757-3c017a8eb241,ARG_20240715_Colombia,22,4,117,17,Pressure,,113.1,26.6,,,,,,
89589a1f-3d4e-4792-a02a-df3b2ffa48bb,ARG_20240715_Colombia,18,4,117,26,Pressure,,73.2,45.1,,,,,,
f0c12b32-416d-4c7e-b295-538899b16481,ARG_20240715_Colombia,18,4,119,0,Pressure,,75.2,20.8,,,,,,
d94d76de-3cf5-4209-aff6-000d9a9546f6,ARG_20240715_Colombia,14,4,119,3,Pressure,,91.0,34.9,,,,,,
4f247354-b2bd-42a9-a57f-4a2e97f84c83,ARG_20240715_Colombia,13,4,119,24,Pressure,,36.7,63.5,,,,,,
20565f69-da6e-4c4a-bd68-cdcfeeee9630,ARG_20240715_Colombia,7,4,120,43,Pressure,,24.0,40.9,,,,,,
9225d48b-7418-421e-a235-ad9cab2bb7dd,ARG_20240715_Colombia,24,4,121,18,Pressure,,73.9,56.0,,,,,,
ebce1f33-4f7e-4a4a-beb1-771f14d6ec2d,ARG_20240715_Colombia,11,4,121,44,Pressure,,8.4,47.0,,,,,,
884de675-12e8-49ff-9e64-0ce0a7201109,ARG_20240715_Colombia,26,1,0,36,Shot,,105.6,44.0,,,Off T,0.07213958,,
768d82c9-f3bf-4c0e-9ef5-98c7c1330371,ARG_20240715_Colombia,20,1,19,43,Shot,,106.2,36.8,,,Blocked,0.15133068,,
a7f16fd8-f939-4c7d-a927-70fc8d616d55,ARG_20240715_Colombia,11,1,43,28,Shot,,108.1,39.3,,,Off T,0.047531724,,
2413384b-f9a1-4dd3-9e28-0a4f0ae0d659,ARG_20240715_Colombia,17,2,56,44,Shot,,107.2,35.0,,,Blocked,0.040732585,,
4a518bd2-16f1-4cd1-987d-2ab8d9ab7405,ARG_20240715_Colombia,22,2,92,7,Shot,,111.1,42.0,,,Off T,0.26291034,,
8cab430b-e7bd-4727-a6d4-3e91d9e62344,ARG_20240715_Colombia,22,3,94,8,Shot,,110.1,35.3,,,Saved,0.18526037,,
76d825d0-be9e-4985-8fc6-3c4aab532a2c,ARG_20240715_Colombia,11,3,99,36,Shot,,118.6,31.5,,,Saved,0.02626014,,
38488e9e-5541-4343-b29b-213e88fcdc0e,ARG_20240715_Colombia,24,4,111,13,Shot,,105.5,52.1,,,Goal,0.19881123,,
1d22b5a1-ebbd-4b73-9a5a-f869ac28ca36,ARG_20240715_Colombia,13,4,120,46,Shot,,30.2,42.3,,,Wayward,0.0034327148,,
b9400d0d-5964-4d00-97d7-f982e1c7779d,ARG_20240715_Colombia,1,1,4,57,Goal Keeper,,2.3,42.0,,,,,,
b58cbad2-17a3-4d22-8839-ed1eedf4d9e1,ARG_20240715_Colombia,1,1,6,13,Goal Keeper,,2.7,38.7,,,,,,
93875b5a-73e9-4c78-a672-6c41f9ab58cb,ARG_20240715_Colombia,1,1,12,8,Goal Keeper,,0.9,41.6,,,,,,
06a1c738-a5fb-4884-9bbc-f2f376508a92,ARG_20240715_Colombia,1,1,15,3,Goal Keeper,,8.5,45.3,,,,,,
95f090d9-18a5-4175-87c9-e5045ff7d258,ARG_20240715_Colombia,1,1,24,52,Goal Keeper,,2.0,41.0,,,,,,
a2d6d9a2-ebf9-4270-ac48-3cf180221090,ARG_20240715_Colombia,1,1,32,20,Goal Keeper,,1.3,40.6,,,,,,
f58242df-dea2-424a-a279-5a4860fd0528,ARG_20240715_Colombia,1,1,33,15,Goal Keeper,,0.9,40.5,,,,,,
ca1bfcdd-3f02-40aa-ac19-186c5a7973c2,ARG_20240715_Colombia,1,1,39,23,Goal Keeper,,1.7,41.5,,,,,,
cfa6c6ea-c5c5-47d9-b534-62c8daba4db3,ARG_20240715_Colombia,1,1,40,16,Goal Keeper,,1.7,39.1,,,,,,
f5766117-7980-41cb-836c-1ad0d1fca2b6,ARG_20240715_Colombia,1,2,45,17,Goal Keeper,,13.1,35.6,,,,,,
861fc551-55b0-4596-b055-83a921ef366c,ARG_20240715_Colombia,1,2,47,1,Goal Keeper,,1.6,36.9,,,,,,
5bfa9a8c-be24-4bb9-bea2-84dd2deaf0b4,ARG_20240715_Colombia,1,2,52,6,Goal Keeper,,10.9,51.4,,,,,,
80917d4c-89da-49c0-9d00-c02e9dc90c37,ARG_20240715_Colombia,1,2,53,12,Goal Keeper,,2.5,40.8,,,,,,
