event_id,event_type,period,minute,second,player_name,x,y,end_x,end_y,outcome,xg,statsbomb_match_id,match_fbref_id,competition,season,date
89902aca-0451-47ee-a0b4-53256b72b5f0,Carry,2,53,19,Nicolás Hernán Otamendi,34.7,22.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
580c414d-758f-4ba3-97a1-5d2410123da3,Carry,2,53,26,Gonzalo Ariel Montiel,45.9,71.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
c593ceda-378b-4353-a5a8-130ebf6c279c,Carry,2,53,29,Gonzalo Ariel Montiel,38.2,68.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
06e895e7-b029-4e83-81a6-33db9b1b73ba,Carry,2,53,31,Nicolás Hernán Otamendi,15.7,38.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a41b53d9-3b77-4d6c-ada3-acb68b5e9139,Carry,2,53,35,Nicolás Alejandro Tagliafico,18.3,22.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
5fc5661c-1235-4239-aeb4-a71cd9ba4e0c,Carry,2,53,38,Leandro Daniel Paredes,27.6,29.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
1eac822b-5d76-4d0a-98cf-ac2b4661cd44,Carry,2,53,41,Gonzalo Ariel Montiel,46.6,69.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a5baa0d8-4342-4170-a523-ff951bec2c6b,Carry,2,56,3,Nicolás Alejandro Tagliafico,21.2,7.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
d8c1ffe5-a595-4f25-a7bf-7f7e8395b220,Carry,2,56,13,Leandro Daniel Paredes,32.7,44.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
14307b51-4637-438d-95de-16274a85d0b8,Carry,2,56,43,Nicolás Alejandro Tagliafico,65.7,25.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
9644a50e-7f42-4dfc-8ceb-240b8f8d1fb2,Carry,2,56,47,Lautaro Javier Martínez,99.3,21.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
ddf44ce3-9128-4d0c-b5d5-23df9df44fcf,Carry,2,56,56,Nicolás Hernán Otamendi,37.7,0.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
0d0b773e-ce75-495e-8620-e918668c7e05,Carry,2,57,5,Damián Emiliano Martínez,6.5,35.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
18e0791a-bbb9-4bba-85cb-a4b1969a7895,Carry,2,57,17,Nicolás Alejandro Tagliafico,25.8,8.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
87e246f5-b751-4888-b4db-c6c85e50f9cd,Carry,2,57,22,Nicolás Hernán Otamendi,16.4,22.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
d0efd680-ac27-4514-a3ca-76845205fb8e,Carry,2,57,32,Damián Emiliano Martínez,8.7,44.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
feba09ae-0116-421d-be5d-46abc13dff79,Carry,2,57,33,Nicolás Hernán Otamendi,10.9,22.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
fad2c27d-b386-4ecc-939b-465dba67d364,Carry,2,57,35,Nicolás Alejandro Tagliafico,16.0,3.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
91c6fd3a-f68f-4027-8ee2-19746188d0ff,Carry,2,58,15,Nicolás Hernán Otamendi,44.3,17.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
3540a817-0896-40ea-96e6-8e160308d6b3,Carry,2,58,17,Nicolás Alejandro Tagliafico,49.7,8.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
4a162322-fc1b-4972-bcd0-81b5e0c58f4a,Carry,2,58,20,Nicolás Hernán Otamendi,37.2,21.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
9c261713-82ae-4430-9969-5df05c576173,Carry,2,58,21,Leandro Daniel Paredes,47.0,22.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
500996c8-690a-47d4-83b4-ef66abe93420,Carry,2,58,27,Leandro Daniel Paredes,36.4,34.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
682969e0-4deb-4057-9394-6a6188d99d7c,Carry,2,58,30,Nicolás Hernán Otamendi,34.1,19.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
949f73ba-d534-4b6f-86a7-21e2eb3974d9,Carry,2,58,32,Nicolás Alejandro Tagliafico,36.2,7.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
62d11059-720f-4061-bf81-0c68132d3a95,Carry,2,58,33,Nicolás Hernán Otamendi,21.0,26.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8d03f72e-f980-423b-8e24-9e1fefda7e66,Carry,2,58,36,Damián Emiliano Martínez,8.8,43.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
4a8c3526-f6bd-415f-a002-9276d9c5b9b4,Carry,2,58,50,Nicolás Hernán Otamendi,33.4,21.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
d5265567-09c5-4695-8d35-415ab4a900fb,Carry,2,58,53,Nicolás Alejandro Tagliafico,35.6,6.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
3832837e-9e12-4439-a63d-2d7320831fa9,Carry,2,58,56,Nicolás Hernán Otamendi,33.7,21.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
ed491f15-5f08-499e-acda-5d6b0b7bf487,Carry,2,58,57,Leandro Daniel Paredes,38.3,29.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
821f64b2-7d90-4758-94e9-f0cfa683e197,Carry,2,59,0,Damián Emiliano Martínez,15.4,38.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a7d358df-d6c4-4b35-b806-66807fd582bd,Carry,2,59,4,Gonzalo Ariel Montiel,33.9,69.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
5cff7b8a-32d6-48c4-80d0-aff6f67b1fed,Carry,2,59,11,Leandro Daniel Paredes,38.2,38.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8edcf3b5-b467-4d09-8938-b938ace33468,Carry,2,59,13,Giovani Lo Celso,45.7,17.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
24b2a4ef-4cc3-4925-8bbb-1ee82ba093f4,Carry,2,61,15,Nicolás Alejandro Tagliafico,57.0,19.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
cfbb208a-8810-4640-b493-fa0c6c6c6283,Carry,2,61,22,Nicolás Alejandro Tagliafico,74.2,38.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
f2ffe959-753e-41d4-89d8-412100143ee8,Carry,2,61,36,Gonzalo Ariel Montiel,66.9,64.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
d68a7b90-b08a-4cc4-a371-b9ddbd7a5fff,Carry,2,61,44,Giovani Lo Celso,101.4,56.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a5d2994e-273f-413b-83a7-10ee7d06265d,Carry,2,62,0,Leandro Daniel Paredes,30.2,30.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
1e68ad8f-74ae-4194-9084-97bbcac04fb5,Carry,2,62,4,Gonzalo Ariel Montiel,46.4,61.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e8c4ab21-6226-4d02-ac05-e3322865348e,Carry,2,62,9,Gonzalo Ariel Montiel,49.5,58.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
25c6f77f-ac66-4e23-80da-496724a427de,Carry,2,62,13,Nicolás Hernán Otamendi,36.0,28.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
b040a458-65c3-4fcc-b304-0eb98402c40c,Carry,2,62,14,Giovani Lo Celso,43.9,14.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
0b29cd9f-daac-45b9-889e-86c20369419b,Carry,2,63,4,Gonzalo Ariel Montiel,73.0,72.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
697bee33-513b-403a-8527-d9d7c0a97ca7,Carry,2,63,23,Leandro Daniel Paredes,62.8,56.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
0135c956-b40a-4786-99c9-ecdba04f2da3,Carry,2,63,28,Nicolás Hernán Otamendi,46.0,28.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8c79f504-9131-488d-8296-04043133ac34,Carry,2,63,35,Leandro Daniel Paredes,55.3,25.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
1a3e39b2-e7fe-42d8-9518-eefec1822221,Carry,2,63,38,Nicolás Alejandro Tagliafico,38.5,17.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
08b51807-ec4d-4c8a-b289-a3ff7bbc7f3b,Carry,2,63,44,Gonzalo Ariel Montiel,52.6,74.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
2495344d-fa4a-4df4-ac4d-14c7eccf296a,Carry,2,63,50,Leandro Daniel Paredes,43.3,39.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
4bb6185e-c5f0-4ae6-b4aa-1976099b6369,Carry,2,63,52,Nicolás Alejandro Tagliafico,44.9,21.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
00da4360-4f67-473d-b66c-b47321efb083,Carry,2,63,54,Leandro Daniel Paredes,44.9,27.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
43afd057-5f1e-481c-8347-2ad5cb2573cb,Carry,2,63,55,Giovani Lo Celso,53.6,37.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
fd86c96e-2b0f-446f-b87c-818bd7e6624d,Carry,2,64,0,Gonzalo Ariel Montiel,69.6,73.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
161744cb-4f22-404e-b9fc-d55e1a6b01e6,Carry,2,64,3,Giovani Lo Celso,73.2,65.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
487d2b2c-f1db-478d-91b8-22a849dc9e1e,Carry,2,64,6,Giovani Lo Celso,87.1,60.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
15ef992e-c7d1-4c88-93ec-fb5a393aba9e,Carry,2,68,19,Gonzalo Ariel Montiel,26.3,56.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
72da0333-cdae-4eae-a1c2-be517b1e705a,Carry,2,68,22,Damián Emiliano Martínez,7.9,42.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a2e63319-6197-455f-8205-1c3ce25b30b4,Carry,2,68,30,Lautaro Javier Martínez,63.4,42.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
bacce09f-913d-482c-be1d-468d2f2de4af,Carry,2,68,35,Gonzalo Ariel Montiel,106.8,54.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
92ad9667-a2b0-4481-b566-656444578905,Carry,2,72,2,Gonzalo Ariel Montiel,33.6,63.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
317cd4ae-f9fd-4ec2-a15e-0d46e8699e10,Carry,2,72,11,Nicolás Iván González,91.8,21.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
1719a828-376f-42c8-a142-18ec148343e1,Carry,2,72,14,Nicolás Alejandro Tagliafico,57.1,16.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
94b1e7f4-5e82-4716-8ba1-c3f4d631a060,Carry,2,72,17,Leandro Daniel Paredes,57.8,37.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a86f70a7-d6a5-4fdd-869b-0a408069344a,Carry,2,72,21,Gonzalo Ariel Montiel,75.1,50.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8e4d6f5a-dfe5-4c09-a7a1-3b778b516f78,Carry,2,73,4,Leandro Daniel Paredes,71.0,46.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
abd58267-2236-4fc8-810e-674d7ac5315f,Carry,2,73,5,Gonzalo Ariel Montiel,71.5,60.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e56f36dc-d039-4d89-9af3-f0143ae3e198,Carry,2,73,11,Damián Emiliano Martínez,24.0,36.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
057b555d-dc00-4e0e-9e1a-814b53bbd48f,Carry,2,73,13,Nicolás Hernán Otamendi,24.4,21.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e81ece53-14c8-4f94-b8b9-04f35f964cd6,Carry,2,73,15,Nicolás Alejandro Tagliafico,29.6,3.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
b1f6622e-3496-4cc2-843e-db29d4c4f7ec,Carry,2,73,18,Nicolás Iván González,47.3,11.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8151df2e-74b2-4ae5-8dd9-83a942c29828,Carry,2,73,30,Enzo Fernandez,105.4,22.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
302003c2-2382-4a78-8862-29b356d31ca0,Carry,2,74,48,Gonzalo Ariel Montiel,8.3,55.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8c5d1830-98a6-4374-a6c8-c008020968ef,Carry,2,74,59,Gonzalo Ariel Montiel,11.1,73.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
d4a333d8-3da5-45c1-b2f6-3a1a784c1b2e,Carry,2,77,20,Enzo Fernandez,22.4,51.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
fdfe4463-d8e4-4df9-bcf0-c96f8f236f86,Carry,2,77,22,Nicolás Iván González,29.5,22.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
98071ba8-a22d-4f4d-b1a3-c1bb27005daa,Carry,2,77,28,Nicolás Alejandro Tagliafico,58.0,2.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
91b7f23e-f724-4493-83df-0184ed431220,Carry,2,77,30,Enzo Fernandez,52.3,10.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a5a0241a-4eb7-42ae-86c9-fac2ff7d4a59,Carry,2,77,32,Nicolás Hernán Otamendi,37.8,13.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
a60b3a3b-58e4-41bb-97b5-75d31cfd6e3e,Carry,2,77,38,Enzo Fernandez,55.4,31.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8129ecbe-2f69-4b6f-be86-be060c7a5690,Carry,2,77,41,Enzo Fernandez,56.0,42.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
b931135c-727f-4190-b1fd-933ec25d9ce9,Carry,2,77,44,Nicolás Hernán Otamendi,38.2,19.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
f57de6de-4596-49ab-9229-d4bcb23c49f1,Carry,2,77,47,Nicolás Alejandro Tagliafico,47.7,1.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
1e96cf92-84bc-48c0-8e50-b98dbf3fb01a,Carry,2,77,48,Nicolás Hernán Otamendi,38.7,5.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
88b04058-5024-4ccb-bbf0-0066af1d35ed,Carry,2,77,53,Nicolás Hernán Otamendi,40.4,16.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
074a116f-2975-4114-9c01-9db7aa1b39ea,Carry,2,77,57,Damián Emiliano Martínez,14.1,34.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e03605d9-73e9-4581-af93-eaa1ac6c9175,Carry,2,78,6,Damián Emiliano Martínez,9.8,34.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
7a660c03-3d0c-4b95-b3a0-5b9c4e241fdc,Carry,2,78,8,Nicolás Hernán Otamendi,11.8,18.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
f2e1e600-f933-4c7f-b5d1-bba686394b81,Carry,2,78,10,Nicolás Alejandro Tagliafico,19.0,1.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
83205c4c-09b6-4af4-8b90-9840fc57e91a,Carry,2,78,12,Nicolás Hernán Otamendi,5.7,4.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
bcb1edd8-8fc0-439c-89b4-f72686ca2a6e,Carry,2,78,16,Enzo Fernandez,5.7,17.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
4fba75fb-18af-4f46-93d8-607df07efb94,Carry,2,78,17,Nicolás Hernán Otamendi,6.6,5.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
3f00af9f-8be0-467b-9eef-140f13e6bad3,Carry,2,78,20,Enzo Fernandez,4.2,19.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
55eff181-3a0e-4a3b-b8c8-cb2ee618ae2a,Carry,2,78,23,Enzo Fernandez,8.8,19.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
33576425-ec64-4685-9d74-fce6026c9257,Carry,2,78,26,Nicolás Alejandro Tagliafico,33.2,1.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
b37e203e-b32b-440e-99a8-931eb3979932,Carry,2,78,54,Enzo Fernandez,65.2,37.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
39665021-8231-45a0-93fb-94c821ba2299,Carry,2,78,59,Nicolás Alejandro Tagliafico,64.8,2.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
413e983e-e0db-4ee5-8913-a261fc316bc0,Carry,2,79,1,Nicolás Iván González,76.4,2.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
22875d3f-12cc-4caf-9d41-7fefd981855a,Carry,2,79,1,Nicolás Alejandro Tagliafico,64.8,4.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
799b5422-3622-4e10-9e7f-78d23a228832,Carry,2,79,3,Enzo Fernandez,61.1,11.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
fb042301-bc35-43d1-b94e-1f178c225022,Carry,2,79,5,Nicolás Hernán Otamendi,50.8,21.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
0b3779f9-0583-4612-90a6-36f5ed4e477e,Carry,2,79,6,Nicolás Alejandro Tagliafico,56.9,2.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
7ae6a9fa-b53b-4d4a-aa3c-dcd8c2f3926d,Carry,2,79,10,Nicolás Hernán Otamendi,37.3,7.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
5fc9a18d-a192-4e2d-ad18-9ca1a560835e,Carry,2,79,16,Nicolás Alejandro Tagliafico,37.3,3.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
3bb1f630-c333-449f-ad3c-da8ae4a5c5f7,Carry,2,79,19,Nicolás Alejandro Tagliafico,32.5,2.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
b74f8bca-6e05-49c6-a6da-8e99b9f97ab1,Carry,2,79,21,Enzo Fernandez,58.5,19.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
7576c392-4d0f-4ca5-8990-c92d927d2fa7,Carry,2,79,37,Gonzalo Ariel Montiel,74.0,74.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
affc4e1b-85b8-4802-9c18-2a5a57d1629e,Carry,2,79,49,Nicolás Hernán Otamendi,34.7,30.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
cddee280-a2f2-4543-ba4f-eb383c2a4591,Carry,2,79,51,Nicolás Alejandro Tagliafico,40.1,15.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
4d52e4d7-3aec-4b63-8453-be928f07fce4,Carry,2,79,56,Nicolás Alejandro Tagliafico,40.8,27.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
74f81e64-2ff0-4eba-b0db-0d4a3d6d73dc,Carry,2,80,13,Gonzalo Ariel Montiel,67.2,74.5,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
403db49f-4bcc-4a0f-871a-ca397942607f,Carry,2,80,36,Nicolás Alejandro Tagliafico,64.6,9.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e5868117-d79a-4371-8fc7-dba1416b171b,Carry,2,80,38,Nicolás Iván González,67.8,8.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
c1f3171e-c25d-42d4-ae0b-8fa295e2ad63,Carry,2,81,30,Damián Emiliano Martínez,3.7,40.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
16b51663-a1e0-4096-9406-d8e3198143e0,Carry,2,81,34,Nicolás Hernán Otamendi,13.7,26.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
c057c78b-d1b4-4b51-bb15-0f8b9eefe2e9,Carry,2,81,37,Enzo Fernandez,27.0,20.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
19c1531d-af7d-4146-a8ff-4a2e7b81e9af,Carry,2,81,40,Gonzalo Ariel Montiel,32.1,73.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
bb5312a0-252a-40e3-a22c-ebd87f514bc7,Carry,2,81,42,Gonzalo Ariel Montiel,23.3,60.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8fbc2561-7584-4d7c-a9d8-fec7bc840701,Carry,2,82,49,Nicolás Iván González,81.3,10.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
bb3ace2e-e372-4dea-9a6b-1b78008b8c1b,Carry,2,82,52,Lautaro Javier Martínez,100.3,19.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
4986f21f-ee72-4870-a743-41b8445bf760,Carry,2,82,53,Lautaro Javier Martínez,104.3,22.4,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
bbfadbb9-de37-4385-90f5-52f43a5f75b9,Carry,2,83,26,Gonzalo Ariel Montiel,58.0,63.6,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e49b19f0-2df1-4f81-8ccf-4f748371f91d,Carry,2,83,33,Damián Emiliano Martínez,14.1,32.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e00d7750-f635-40db-a847-83c4cdafae6a,Carry,2,83,35,Nicolás Hernán Otamendi,20.9,18.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
79a7405b-2232-4a50-aa77-11d1c4009339,Carry,2,83,39,Nicolás Alejandro Tagliafico,40.8,2.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
1f275ccf-9009-4919-ade7-f013b086899e,Carry,2,84,14,Nicolás Iván González,9.8,3.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
38fe39b9-42c1-4428-af49-8151a0c882a6,Carry,2,84,15,Nicolás Iván González,12.9,6.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
7cacac88-b894-44ba-80e6-63939b723913,Carry,2,84,26,Gonzalo Ariel Montiel,37.8,70.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
3a71463f-a464-4c2d-8d69-09667da02956,Carry,2,85,1,Gonzalo Ariel Montiel,89.0,74.2,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
86546835-1713-4b94-bc0b-8ede431b2083,Carry,2,85,39,Lautaro Javier Martínez,98.2,21.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
6e6cc245-d66a-492a-af01-14fc54c9d285,Carry,2,89,38,Enzo Fernandez,74.4,17.8,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
e0f70265-d7a6-4692-b10b-199aaf8feb45,Carry,2,90,41,Nicolás Hernán Otamendi,37.1,1.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
7bc9471c-95e5-43de-ac88-66b704d6fe3c,Carry,2,90,44,Nicolás Hernán Otamendi,32.5,8.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
f1d7d915-0ca0-4e5c-a8b4-24367d71e760,Carry,2,90,46,Nicolás Alejandro Tagliafico,35.2,1.1,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
f6861c9d-7d4e-489e-9c70-c9829bbb5b63,Carry,2,90,49,Enzo Fernandez,49.9,15.0,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
710c551c-a40e-46c6-9133-8dcff0901289,Carry,2,90,53,Nicolás Hernán Otamendi,20.9,6.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
ec5c805e-efc4-42c5-8fba-9c5dad8e9230,Carry,2,90,57,Damián Emiliano Martínez,5.2,35.7,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
f5a30b85-63c9-4d36-a02a-b3b610f82642,Carry,2,93,30,Lautaro Javier Martínez,51.4,77.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
759cc769-7fa3-4256-a90c-06a4bb934fe5,Carry,2,93,53,Nicolás Alejandro Tagliafico,19.4,4.3,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
87cae841-f41d-4e50-8932-7ab5ba25e139,Dribble,1,0,40,Lautaro Javier Martínez,76.4,50.2,,,Incomplete,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
fd2323e5-16dc-4a41-a35f-3bad8dfeb973,Dribble,1,4,9,Lautaro Javier Martínez,50.9,65.1,,,Incomplete,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
8c7e74cb-f5f2-454a-9ac4-d55fc1c3a334,Dribble,1,4,36,Gonzalo Ariel Montiel,112.9,61.3,,,Incomplete,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
0533d751-c522-4f16-8b19-a081b75ddd6f,Dribble,2,82,53,Lautaro Javier Martínez,104.3,22.4,,,Complete,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
9cdba1e6-9803-4395-b915-6543f362c9ee,Dribble,2,84,15,Nicolás Iván González,12.9,6.3,,,Complete,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
ef148cf1-4193-4465-9627-97961bd923b0,Dribble,2,85,40,Lautaro Javier Martínez,104.1,25.5,,,Incomplete,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
ea4f6d01-ff38-4804-92e2-f0c5c33c6d8d,Duel,1,1,27,Leandro Daniel Paredes,86.5,22.9,,,,,3939986,ARG_20240630_Peru,Copa America,2024,2024-06-30
